Element Label,X1_IP0,X2_IP0,X3_IP0,S11_IP0,S22_IP0,S33_IP0,S12_IP0,S13_IP0,S23_IP0,X1_IP1,X2_IP1,X3_IP1,S11_IP1,S22_IP1,S33_IP1,S12_IP1,S13_IP1,S23_IP1,X1_IP2,X2_IP2,X3_IP2,S11_IP2,S22_IP2,S33_IP2,S12_IP2,S13_IP2,S23_IP2,X1_IP3,X2_IP3,X3_IP3,S11_IP3,S22_IP3,S33_IP3,S12_IP3,S13_IP3,S23_IP3,X1_IP4,X2_IP4,X3_IP4,S11_IP4,S22_IP4,S33_IP4,S12_IP4,S13_IP4,S23_IP4,X1_IP5,X2_IP5,X3_IP5,S11_IP5,S22_IP5,S33_IP5,S12_IP5,S13_IP5,S23_IP5,X1_IP6,X2_IP6,X3_IP6,S11_IP6,S22_IP6,S33_IP6,S12_IP6,S13_IP6,S23_IP6,X1_IP7,X2_IP7,X3_IP7,S11_IP7,S22_IP7,S33_IP7,S12_IP7,S13_IP7,S23_IP7,Instance
1682.0,-7.544650554656982,-5.452821731567383,2.6909334659576416,-3.5509440898895264,-4.585374355316162,-10.077095031738281,-2.9555132389068604,4.531272888183594,8.366045951843262,-7.6141862869262695,-5.380179405212402,2.3088386058807373,-6.6063055992126465,-5.769150733947754,-18.288925170898438,-1.1739118099212646,7.317751884460449,5.7008795738220215,-7.923960208892822,-5.337617874145508,2.3992702960968018,-0.2549091577529907,2.733985662460327,3.2081246376037598,-0.2748822569847107,1.7021878957748413,0.2782396078109741,-7.718149185180664,-5.2082977294921875,2.690932512283325,0.24847771227359772,0.6463537216186523,-3.7442073822021484,2.898613691329956,3.547349691390991,-3.8529863357543945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1697.0,-5.264218807220459,-7.449885845184326,1.2219058275222778,0.09644868969917297,6.114678382873535,-3.204012155532837,2.802060842514038,-1.979292631149292,-4.907057762145996,-5.504297256469727,-7.279544353485107,1.2219065427780151,1.9178366661071777,-3.020233154296875,-3.4324934482574463,0.7388637065887451,-2.145352602005005,0.7569688558578491,-5.6861491203308105,-7.5075812339782715,1.2218778133392334,1.5161287784576416,-0.9949030876159668,-0.807309091091156,0.5183169841766357,0.2714167833328247,1.1356514692306519,-5.386124134063721,-7.281520843505859,1.4225971698760986,-0.17445363104343414,1.15817129611969,-3.3481180667877197,-2.1837899684906006,-1.0028070211410522,2.6693079471588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1698.0,-4.570290565490723,-8.3255033493042,2.799842119216919,-8.493504524230957,-8.147811889648438,-16.612043380737305,-0.5755128264427185,3.640709400177002,5.0659637451171875,-4.389456272125244,-8.390337944030762,2.986607551574707,-3.051328659057617,-0.8852607607841492,-9.28961181640625,0.6418318748474121,2.3489089012145996,4.1216139793396,-4.782510757446289,-8.453518867492676,2.9866063594818115,-1.5078028440475464,-0.3346884846687317,-2.6342265605926514,-0.9487788677215576,4.514444828033447,4.064216136932373,-4.496245384216309,-8.611733436584473,2.9866061210632324,1.2728015184402466,-1.824687123298645,7.020310401916504,-0.10502257198095322,2.539883613586426,6.7668609619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1716.0,-1.3187062740325928,-7.819331169128418,1.6041343212127686,-21.236831665039062,1.348804235458374,-79.31877136230469,4.306017875671387,-6.883848667144775,-1.2373480796813965,-1.1307824850082397,-7.686079025268555,1.4928439855575562,-6.909352779388428,18.5560302734375,-19.992244720458984,-11.048375129699707,1.3755245208740234,-36.759456634521484,-1.1473091840744019,-7.832143306732178,1.3460452556610107,-33.067161560058594,-1.0944029092788696,-87.89471435546875,-0.5506094694137573,-0.6922988891601562,-21.108362197875977,-1.4054540395736694,-7.7893571853637695,1.3471393585205078,-42.45962905883789,-48.841339111328125,-133.0819854736328,6.848771572113037,-15.27506160736084,-20.39277458190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1792.0,-5.688643932342529,-5.218432426452637,2.5832462310791016,-5.516315460205078,-2.3210959434509277,-23.01418113708496,2.6705188751220703,-1.602410078048706,1.0375500917434692,-5.512929439544678,-5.20419454574585,2.7395248413085938,-11.024698257446289,-12.533031463623047,-51.8790168762207,5.470088005065918,-2.972567319869995,-3.09839129447937,-5.512923240661621,-5.204191207885742,2.5208163261413574,-3.950610876083374,-6.785951614379883,-47.339561462402344,2.806945562362671,3.3812255859375,-2.1488358974456787,-5.677923679351807,-5.022654056549072,2.52081561088562,2.8151192665100098,-0.9457407593727112,-17.888214111328125,8.067705154418945,-2.9104220867156982,3.936077833175659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1799.0,-6.920956611633301,-6.07180643081665,1.4324090480804443,0.7084178924560547,-2.46112322807312,-2.2871146202087402,0.2717052400112152,-5.581562519073486,-7.937081813812256,-7.232915878295898,-6.118801593780518,1.2255891561508179,0.44233188033103943,1.7659709453582764,2.262934684753418,-0.13578109443187714,3.5057213306427,3.550025463104248,-7.004878044128418,-5.936946392059326,1.2256017923355103,5.609313488006592,7.759036540985107,-9.720876693725586,-0.45456287264823914,-5.944901466369629,0.582962155342102,-6.808723449707031,-6.156448841094971,1.225600004196167,5.01370096206665,6.4459919929504395,-5.87066125869751,1.092020869255066,-3.7777464389801025,-7.558440208435059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1800.0,-7.566098213195801,-5.3460588455200195,1.4234330654144287,-1.9895176887512207,-2.1750082969665527,-8.708627700805664,-1.1625816822052002,2.0593087673187256,-2.912026882171631,-7.458553791046143,-5.3883867263793945,1.2222270965576172,1.184674859046936,0.4631294906139374,-15.803234100341797,6.773404121398926,2.12123441696167,-9.972505569458008,-7.875861644744873,-5.303492546081543,1.222192406654358,2.928983688354492,6.702647686004639,9.574810028076172,0.5277906060218811,0.009050121530890465,3.5415148735046387,-7.628896713256836,-5.148313999176025,1.2222158908843994,8.789525032043457,-3.647576093673706,4.303153991699219,1.283701777458191,-7.02221155166626,-1.3000808954238892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1803.0,-5.781635284423828,-5.15601921081543,2.021108627319336,3.271660566329956,-3.6969058513641357,-16.143287658691406,5.416889667510986,-11.632952690124512,-8.433597564697266,-5.773256778717041,-4.928599834442139,1.9244780540466309,-12.728564262390137,-6.897563934326172,-38.01675033569336,9.007223129272461,5.204301357269287,3.6352853775024414,-5.773257732391357,-4.928599834442139,2.143193006515503,-9.712607383728027,-8.00510311126709,-47.07243347167969,4.463947296142578,5.851909160614014,-0.93852698802948,-5.611339569091797,-5.11288595199585,2.1431949138641357,2.246739625930786,1.4523231983184814,-18.48385238647461,8.542976379394531,-4.416067123413086,0.1869397610425949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1804.0,-7.747875213623047,-5.847078323364258,2.22218918800354,3.7307686805725098,0.8357830047607422,5.354023456573486,-1.804349422454834,-1.2791500091552734,0.058341097086668015,-7.625124454498291,-5.621291160583496,2.131753921508789,-1.2114698886871338,-2.523064374923706,-9.721900939941406,0.09271978586912155,4.015945911407471,3.621293783187866,-7.93714714050293,-5.580324649810791,2.2221882343292236,0.5583286285400391,4.369011878967285,4.286734104156494,0.054412420839071274,2.3829855918884277,-0.4562757611274719,-7.555595874786377,-5.6939377784729,2.513852119445801,-2.0363035202026367,-3.9341955184936523,-13.973649024963379,0.3844367563724518,2.779279947280884,3.890751600265503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1805.0,-5.68239164352417,-5.267061710357666,1.8883123397827148,2.288464069366455,-3.2592105865478516,-12.789100646972656,5.351651191711426,-7.570592403411865,-6.492844581604004,-5.675560474395752,-5.041019916534424,1.791676640510559,-3.9678168296813965,-2.0729315280914307,-2.824643850326538,9.849691390991211,-2.1684000492095947,0.8364719152450562,-5.510560512542725,-5.222555160522461,2.010401487350464,-10.63776969909668,-14.504928588867188,-51.01081848144531,5.209242343902588,-1.3989471197128296,-6.672599792480469,-5.510552406311035,-5.222545623779297,1.7916855812072754,-0.07779373973608017,-15.986662864685059,-41.81593322753906,-3.6473238468170166,1.022370457649231,-10.90938663482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1814.0,-6.519525051116943,-5.726346492767334,1.4324698448181152,-22.9661922454834,-14.49763298034668,-30.74187469482422,-1.269450068473816,14.784331321716309,6.570618629455566,-6.377028465270996,-5.411108493804932,1.2257559299468994,6.296860694885254,-12.220771789550781,15.625999450683594,8.104958534240723,3.1115596294403076,14.065327644348145,-6.202681541442871,-5.606228828430176,1.2258296012878418,-59.70024871826172,-32.48530578613281,-120.49552917480469,-16.062335968017578,48.62574005126953,-31.553054809570312,-6.6034135818481445,-5.591480255126953,1.2256510257720947,28.9764347076416,26.089879989624023,98.7736587524414,-7.873802185058594,-26.701520919799805,27.13576889038086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1819.0,-4.859106540679932,-6.573052883148193,1.6003087759017944,-0.9511924982070923,1.2205630540847778,-52.36273956298828,4.448037147521973,33.348793029785156,4.904099941253662,-4.705687999725342,-6.230696201324463,1.5454671382904053,-1.8591701984405518,-8.21083927154541,-38.917747497558594,6.493576526641846,9.949507713317871,-25.01408576965332,-4.506234169006348,-6.373507976531982,1.5465723276138306,1.351908564567566,3.6750495433807373,-39.606727600097656,8.020686149597168,-13.798608779907227,-19.618892669677734,-4.796044826507568,-6.343902111053467,1.4007370471954346,-18.78070068359375,-29.188499450683594,-80.85547637939453,16.17133903503418,22.95816421508789,-15.572659492492676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1820.0,-3.8523614406585693,-6.668027877807617,2.782012701034546,-9.033167839050293,-9.16749382019043,-25.758895874023438,3.4539380073547363,-0.5632481575012207,1.0210577249526978,-3.858534097671509,-6.517940521240234,2.678530216217041,-18.27703857421875,-6.8277177810668945,-50.507667541503906,6.0968217849731445,2.7231709957122803,3.427042007446289,-3.858538866043091,-6.517946720123291,2.8972434997558594,-12.546732902526855,-6.82519006729126,-39.992042541503906,1.8741111755371094,1.9242931604385376,-4.774470329284668,-3.6448404788970947,-6.6384124755859375,2.897243022918701,-6.6707658767700195,-1.969010591506958,-21.58429527282715,4.859435081481934,-6.9322662353515625,-2.996166944503784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1832.0,-5.819645404815674,-7.902254581451416,1.2770862579345703,2.621819019317627,3.114684581756592,1.0639601945877075,0.5091073513031006,-0.3647865355014801,-1.23749577999115,-5.819654941558838,-7.9022674560546875,1.5687518119812012,-1.225724697113037,-1.6324820518493652,-2.729396104812622,-0.9705876708030701,1.0340989828109741,-0.5388152003288269,-5.554486274719238,-8.093769073486328,1.277090311050415,-0.40700724720954895,1.2111059427261353,1.1599822044372559,0.4556213915348053,-0.37094664573669434,-3.184589385986328,-5.396124362945557,-7.842315673828125,1.2771086692810059,-1.957099437713623,-0.9524542689323425,-1.0252885818481445,1.0086475610733032,1.4384336471557617,2.0943896770477295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1833.0,-5.620830059051514,-6.192846298217773,2.698890447616577,-3.921597480773926,-3.0859203338623047,-25.568233489990234,3.4979021549224854,-0.22466464340686798,-1.8321952819824219,-5.47297477722168,-6.113203525543213,2.72454571723938,-6.804982662200928,-6.209864139556885,-26.32164764404297,2.322505235671997,6.7759575843811035,6.8359150886535645,-5.647279262542725,-6.085195064544678,2.8870673179626465,-11.35803508758545,-8.929325103759766,-29.5743408203125,0.6918244957923889,6.821227073669434,-0.7501527667045593,-5.444042682647705,-6.266817092895508,2.887068033218384,-8.384273529052734,-10.868204116821289,-26.86593246459961,1.0142402648925781,-0.1819138377904892,7.9421186447143555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1840.0,-4.783133506774902,-7.235255718231201,1.5378389358520508,-16.937559127807617,-19.72713851928711,-35.72795104980469,-8.827296257019043,11.473579406738281,14.208895683288574,-4.506056308746338,-7.156654357910156,1.3372461795806885,-25.737796783447266,-39.542808532714844,-46.825836181640625,-1.1298142671585083,15.101633071899414,29.385271072387695,-4.4852447509765625,-7.4616780281066895,1.526834487915039,2.327805995941162,-13.659257888793945,-2.8712358474731445,6.534045696258545,-1.5196425914764404,14.10312557220459,-4.661228179931641,-7.403600692749023,1.3371260166168213,2.252321720123291,-5.706906318664551,8.450301170349121,-1.4017049074172974,-4.992015838623047,-2.6134192943573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1841.0,-5.035745143890381,-7.096564292907715,1.4226510524749756,-7.180968284606934,-15.218950271606445,-15.388134002685547,-2.6298794746398926,9.335649490356445,12.506932258605957,-4.758655071258545,-7.017953395843506,1.2220577001571655,-22.240968704223633,-27.412199020385742,-19.067813873291016,-1.9321988821029663,21.473278045654297,20.982929229736328,-4.9138336181640625,-7.264906883239746,1.2219462394714355,8.44106388092041,4.816103458404541,8.56742000579834,1.68659245967865,-5.63690710067749,-9.29536247253418,-5.153905868530273,-7.094565391540527,1.22194504737854,13.225553512573242,23.23316764831543,22.449161529541016,8.646613121032715,-10.301352500915527,-12.211865425109863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1845.0,-3.7842648029327393,-8.869170188903809,2.2486767768859863,-1.6117221117019653,-0.8951650261878967,2.8646976947784424,-2.591667413711548,3.196478843688965,6.181101322174072,-4.016765594482422,-9.007719993591309,2.55802059173584,-5.375060558319092,-3.5175673961639404,-13.42830753326416,-0.615668773651123,2.254835844039917,3.6422436237335205,-4.016767978668213,-9.00772476196289,2.2663581371307373,2.714763641357422,0.9780442118644714,-0.012888271361589432,0.2895941138267517,-1.741880178451538,-1.7994970083236694,-3.7156407833099365,-9.1354398727417,2.266359567642212,3.3382365703582764,2.6058168411254883,8.346163749694824,-0.9518285393714905,1.471214771270752,-2.094322681427002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1846.0,-2.21433687210083,-7.6606879234313965,2.7870395183563232,-14.227858543395996,-9.012227058410645,-53.170623779296875,1.8483103513717651,-1.6626441478729248,3.6721746921539307,-2.399526834487915,-7.641061782836914,2.981769323348999,-12.364798545837402,-9.355563163757324,-35.82566452026367,0.38223105669021606,1.2597239017486572,3.1409382820129395,-2.0840978622436523,-7.481536388397217,2.9817686080932617,-10.471912384033203,-9.120278358459473,-32.73556900024414,-0.3804055154323578,-4.78266716003418,-1.212738037109375,-2.319819927215576,-7.413625240325928,2.98176908493042,-8.528281211853027,-8.927332878112793,-22.14504623413086,1.3847291469573975,-0.22210665047168732,-4.949764728546143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1851.0,-3.121549606323242,-7.214595317840576,1.9747238159179688,1.5599981546401978,7.237950801849365,-26.95136070251465,9.22791862487793,4.061812400817871,-8.006837844848633,-2.8937597274780273,-7.064118385314941,2.125692367553711,-4.101541996002197,2.2194600105285645,-35.32902908325195,6.865243911743164,0.7176253795623779,-3.0529274940490723,-3.1196064949035645,-6.9683356285095215,1.9069647789001465,-15.253856658935547,-5.031131744384766,-51.227783203125,8.766765594482422,10.96435832977295,-5.011002540588379,-3.119605541229248,-6.968338489532471,2.125671863555908,-15.021339416503906,-6.109540939331055,-44.28500747680664,0.638176679611206,10.984009742736816,0.3385119140148163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1852.0,-4.178408622741699,-7.491556167602539,1.4050018787384033,-26.135520935058594,-21.457490921020508,-61.16687774658203,0.8326529860496521,6.989442825317383,8.853982925415039,-4.354390621185303,-7.433468818664551,1.2152948379516602,10.403343200683594,25.493906021118164,50.59609603881836,0.3910514712333679,1.117559552192688,7.718588352203369,-4.20028829574585,-7.188439846038818,1.215403437614441,1.0652332305908203,-10.758370399475098,62.1889762878418,5.0842604637146,-15.496529579162598,32.466697692871094,-3.971273183822632,-7.315008640289307,1.2153632640838623,-0.0788382887840271,-1.8105312585830688,-51.667171478271484,-12.901325225830078,6.396923542022705,-12.266841888427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1859.0,-3.234631299972534,-7.769038677215576,2.7870330810546875,-12.929508209228516,-11.107295036315918,-43.682743072509766,-0.417218953371048,4.265480041503906,5.497711658477783,-3.1646316051483154,-7.833099842071533,2.981768846511841,-9.10636043548584,-11.657268524169922,-32.388893127441406,0.12888666987419128,0.9179317951202393,6.602795124053955,-3.416450023651123,-7.728793144226074,2.98176646232605,-8.715788841247559,-4.5329813957214355,-22.798242568969727,1.3455204963684082,6.225616455078125,-0.5265868306159973,-3.5219078063964844,-7.947780132293701,2.9817633628845215,-3.981635570526123,-4.238823890686035,-7.24721097946167,-1.7888649702072144,5.13765811920166,8.428890228271484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1861.0,-0.33095571398735046,-9.341468811035156,1.4258742332458496,0.7278244495391846,2.852348804473877,1.3729526996612549,0.0714479610323906,2.339215040206909,-3.236457586288452,-0.2485901117324829,-9.637557029724121,1.2231189012527466,0.7238256335258484,-2.9262168407440186,-1.7632813453674316,0.5300339460372925,-3.0020811557769775,3.9157376289367676,-0.5751546025276184,-9.619217872619629,1.2231149673461914,4.385056495666504,3.7367663383483887,9.787104606628418,-0.9525484442710876,4.456471920013428,-2.6321492195129395,-0.24843361973762512,-9.343141555786133,1.2231301069259644,-3.36495041847229,-2.4497711658477783,-10.729584693908691,2.3028411865234375,-0.4228987991809845,-0.41393107175827026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1866.0,-2.612506866455078,-9.119734764099121,1.6013927459716797,-2.233506202697754,-3.84725284576416,-7.903076171875,-0.3339659571647644,1.218453288078308,0.9701186418533325,-2.4666941165924072,-9.373135566711426,1.2894269227981567,2.0733211040496826,0.9465014934539795,4.772515296936035,-1.8806235790252686,0.023459093645215034,-3.5418245792388916,-2.7809877395629883,-9.282583236694336,1.2894240617752075,2.1426451206207275,5.737390041351318,6.759621620178223,-0.4449930191040039,0.4368892014026642,-4.302370548248291,-2.4010303020477295,-9.086134910583496,1.2894469499588013,-4.715859413146973,0.685533344745636,-8.928523063659668,-0.8887960910797119,1.9781239032745361,2.99656343460083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1867.0,-2.8430428504943848,-9.23847484588623,2.3097167015075684,-0.8138183355331421,-1.9980707168579102,2.3254776000976562,-2.2746825218200684,2.42049241065979,6.702079772949219,-3.0115246772766113,-9.401334762573242,2.581080913543701,-3.868544101715088,-4.038718223571777,-12.727603912353516,-0.20550315082073212,2.6183178424835205,5.9675493240356445,-3.0115277767181396,-9.40134334564209,2.2894184589385986,3.3745737075805664,1.9412388801574707,0.89540696144104,0.46014586091041565,-0.7016562819480896,-1.3305174112319946,-2.697993755340576,-9.494538307189941,2.2894225120544434,3.663574695587158,3.614905595779419,7.273805618286133,-1.1287232637405396,2.427137613296509,-2.709700584411621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1868.0,-1.4310355186462402,-8.751214027404785,1.4486632347106934,-5.60677433013916,-8.018301010131836,-14.447338104248047,1.5844277143478394,4.62306547164917,3.8404862880706787,-1.555127501487732,-8.693364143371582,1.2317640781402588,8.391043663024902,20.093305587768555,4.866058826446533,-3.3941969871520996,0.059891387820243835,-6.511625289916992,-1.232258915901184,-8.452844619750977,1.2318434715270996,-3.5140745639801025,-19.25018882751465,-1.9272891283035278,-1.2647173404693604,6.280484199523926,19.96734619140625,-1.2649142742156982,-8.742674827575684,1.2317698001861572,4.610518932342529,10.199284553527832,-0.0543489083647728,1.9600245952606201,1.5936055183410645,-7.514402389526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1869.0,-2.323763132095337,-7.5173516273498535,1.9642205238342285,-1.937874436378479,14.838822364807129,-42.892974853515625,7.413830280303955,-8.623822212219238,-3.2239558696746826,-2.095808982849121,-7.343179702758789,2.1217141151428223,-4.76388692855835,5.036533832550049,-25.473569869995117,6.298474311828613,-8.964533805847168,-0.9674673676490784,-2.3309576511383057,-7.273273944854736,1.903028964996338,-11.544424057006836,5.276961803436279,-63.04672622680664,3.2915432453155518,-5.8328118324279785,-6.744058609008789,-2.3309614658355713,-7.273282527923584,2.121724843978882,-8.29252815246582,-0.4837591350078583,-50.22069549560547,-0.9942952990531921,-0.1775205284357071,-1.82034432888031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
1875.0,-3.017712354660034,-8.85565185546875,1.7677441835403442,0.4383237361907959,-7.6433796882629395,-7.158975601196289,-1.1825073957443237,-2.344653367996216,3.9711625576019287,-3.1854279041290283,-9.015857696533203,1.4557759761810303,0.9002591371536255,-0.6975193619728088,1.8787075281143188,-1.6721888780593872,-1.1680012941360474,0.2114052176475525,-3.2561652660369873,-8.754688262939453,1.729764461517334,-4.159968376159668,-1.82120680809021,-1.9807766675949097,-3.3116300106048584,2.3354203701019287,-1.2605361938476562,-3.089095115661621,-8.740561485290527,1.4558025598526,-4.302720546722412,-5.0491766929626465,-16.489397048950195,-1.4140965938568115,2.981693983078003,3.512615919113159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROD1-1
