Element Label,X1,X2,X3,S11,S22,S33,S12,S13,S23
8212.0,5.5062174797058105,18.304887771606445,0.6444666385650635,-22.90811538696289,-12.63227653503418,-0.5423536896705627,3.066885232925415,0.07762125134468079,0.6061286330223083
8213.0,5.506302356719971,19.73890495300293,0.6476131081581116,-20.125877380371094,-9.024640083312988,0.36030876636505127,3.184333324432373,-0.0074069565162062645,0.27100101113319397
8214.0,5.506392955780029,21.225326538085938,0.6530566811561584,-17.912763595581055,-6.139976501464844,-0.12158756703138351,3.1943092346191406,0.14182721078395844,0.4622651934623718
8215.0,5.506484508514404,22.766069412231445,0.6606335043907166,-15.57047176361084,-3.005380868911743,0.226029172539711,3.1041109561920166,0.13898487389087677,0.2582664489746094
8216.0,5.506576061248779,24.363115310668945,0.6701641082763672,-13.859869956970215,-0.7205367088317871,-0.04843822494149208,3.026184558868408,0.04634123668074608,0.4016872048377991
8217.0,5.506665229797363,26.01852035522461,0.6814663410186768,-11.871397972106934,1.7498825788497925,-0.024168286472558975,2.918449640274048,-0.048435963690280914,0.27281418442726135
8218.0,5.506755828857422,27.734403610229492,0.6943396925926208,-9.791146278381348,4.24220609664917,0.12955884635448456,2.8200631141662598,0.010093812830746174,0.39110133051872253
8219.0,5.5068464279174805,29.51298713684082,0.7085497379302979,-7.965042591094971,6.4923248291015625,-0.2514176666736603,2.6645593643188477,0.04552653059363365,0.2561852037906647
8220.0,5.506937026977539,31.35655403137207,0.723839282989502,-5.924441814422607,8.792296409606934,0.29246628284454346,2.6289260387420654,0.008390442468225956,0.48467329144477844
8221.0,5.5070271492004395,33.267486572265625,0.7399059534072876,-4.345821380615234,10.891143798828125,-0.3337114155292511,2.3941595554351807,-0.040153857320547104,0.311408668756485
8222.0,5.507116317749023,35.24824905395508,0.7563990354537964,-2.126775026321411,13.441956520080566,0.4114556312561035,2.3105275630950928,-0.017658410593867302,0.6606695652008057
8223.0,5.507206439971924,37.301395416259766,0.7728815674781799,-0.5665423274040222,15.807425498962402,-0.5959382057189941,2.1113698482513428,0.01775132119655609,0.1951063722372055
8224.0,5.507293701171875,39.429595947265625,0.7888425588607788,1.77094566822052,18.524702072143555,0.597707986831665,1.855198621749878,0.02351941354572773,0.5950168967247009
8225.0,5.507380962371826,41.63559341430664,0.8036283850669861,3.3199479579925537,21.501264572143555,-0.7693284749984741,1.6870930194854736,0.024805206805467606,0.10872315615415573
8226.0,5.507465362548828,43.922237396240234,0.8164476752281189,6.007735729217529,25.02979850769043,0.7639902830123901,1.415299654006958,-0.013160697184503078,0.6323449611663818
8227.0,5.507544994354248,46.29250717163086,0.8262701630592346,7.721989154815674,28.97282600402832,-0.9917279481887817,1.1154710054397583,0.0015350786270573735,0.10900038480758667
8228.0,5.507619857788086,48.74946594238281,0.8318032026290894,10.853084564208984,33.43307876586914,1.0094021558761597,0.8671413660049438,0.002647086512297392,0.6913838982582092
8405.0,6.488670825958252,5.520052909851074,0.8576699495315552,-107.02288818359375,-103.20886993408203,-21.876893997192383,-11.92071533203125,22.945188522338867,17.327056884765625
8406.0,6.480032920837402,6.480063438415527,0.7919692993164062,-105.62501525878906,-104.69923400878906,-7.8343400955200195,-5.329966068267822,6.592085838317871,6.810516357421875
